MARCA;MODELO;ANO
Honda;HR-V LX 1.8 Flexone 16V 5p Mec.;ERRO
Honda;Prelude Coupê S 2.2;ERRO
Honda;Fit DX 1.4 Flex 16V 5p Aut.;2012 Gasolina
Honda;Fit DX 1.4 Flex 16V 5p Aut.;2011 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2014 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2013 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2012 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2011 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2010 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2009 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2008 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2007 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2006 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2005 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2004 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;32000 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2021 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2020 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2019 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2018 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2017 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2016 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2015 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2013 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2012 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2011 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2010 Gasolina
Honda;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2009 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Aut.;2017 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Aut.;2016 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Aut.;2015 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;32000 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2021 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2020 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2019 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2018 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2017 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2016 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2015 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2014 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2013 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2012 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2011 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2010 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2009 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2008 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2007 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2006 Gasolina
Honda;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2005 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2014 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2013 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2012 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2011 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2010 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2009 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2008 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2007 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2006 Gasolina
Honda;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2005 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2014 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2013 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2012 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2011 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2010 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2009 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2008 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2007 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2006 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2005 Gasolina
Honda;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2004 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Mec.;32000 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Mec.;2021 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Mec.;2020 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Mec.;2019 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Mec.;2018 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Mec.;2017 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Mec.;2016 Gasolina
Honda;Fit DX 1.5 Flexone 16V 5p Mec.;2015 Gasolina
Honda;Fit EXL 1.5 Flex 16V 5p Mec;2012 Gasolina
Honda;Fit EXL 1.5 Flex 16V 5p Mec;2011 Gasolina
Honda;Fit EXL 1.5 Flex 16V 5p Mec;2010 Gasolina
Honda;Fit EXL 1.5 Flex 16V 5p Mec;2009 Gasolina
Honda;Fit DX 1.4 Flex 16V 5p Mec.;2014 Gasolina
Honda;Fit DX 1.4 Flex 16V 5p Mec.;2013 Gasolina
Honda;Fit DX 1.4 Flex 16V 5p Mec.;2012 Gasolina
Honda;Fit DX 1.4 Flex 16V 5p Mec.;2011 Gasolina
