MARCA;MODELO;ANO
Fiat;Palio EX 1.3 mpi Fire 8V 67cv 4p;ERRO
Fiat;Palio EX 1.3 mpi Fire 8V 67cv 2p;ERRO
Fiat;Palio EX 1.0 mpi Fire/ Fire Flex 8v 2p;ERRO
Fiat;Palio EX 1.0 mpi Fire 8v 4p;ERRO
Fiat;Palio EX 1.0 mpi 4p;ERRO
Fiat;Palio EX 1.0 mpi 2p;ERRO
Fiat;Palio ESSENCE Dualogic 1.6 Flex 16V 5p;ERRO
Fiat;Palio ESSENCE 1.6 Flex 16V 5p;ERRO
Fiat;Palio ELX Dualogic 1.8 mpi Flex 8V 4p;ERRO
Fiat;Palio ELX/ 500 1.0 4p;ERRO
Fiat;Palio ELX 1.8/ 1.8 mpi Flex 8V 4p;ERRO
Fiat;Palio ELX 1.6 mpi 16v 4p;ERRO
Fiat;Palio ELX 1.6 4p;ERRO
Fiat;Palio ELX 1.5 4p;ERRO
Fiat;Palio ELX 1.4 Fire/30 anos F. Flex 8V 4p;ERRO
Fiat;Palio ELX 1.3 mpi Flex 8V 4p;ERRO
Fiat;Palio ELX 1.0/ 1.0 Fire Flex 8V 2p;ERRO
Fiat;Palio ELX 1.3 mpi  Fire 16V 4p;ERRO
Fiat;Palio ELX 1.0 mpi Fire 16v 4p (25 anos);ERRO
Fiat;Palio ELX 1.0 Fire/30 anos F. Flex 8V 4p;ERRO
Fiat;Palio EL 1.6 spi 2p e 4p;ERRO
Fiat;Palio EL 1.5 mpi 2p e 4p;ERRO
Fiat;Palio EDX 1.0 mpi 4p;ERRO
Fiat;Palio EDX 1.0 mpi 2p;ERRO
Fiat;Palio ED 1.0 mpi 2p e 4p;ERRO
Fiat;Palio CityMatic 1.0 mpi;ERRO
Fiat;Palio City 1.5/1.6 4p;ERRO
Fiat;Palio Celebration 1.0 Fire Flex 8V 4p;ERRO
Fiat;Palio Celebration 1.0 Fire Flex 8V 2p;ERRO
Fiat;Palio ATTRA./ITÁLIA 1.4 EVO F.Flex 8V 5p;ERRO
Fiat;Palio ATTRA. Best Seller 1.4 EVO Flex 5p;ERRO
Fiat;Palio ATTRA. Best Seller 1.0 EVO Flex 5p;ERRO
Fiat;Palio 1.8R mpi Flex 8V 2p;ERRO
Fiat;Palio 1.6 mpi 16V 2p;ERRO
Fiat;Palio 1.5 mpi 8V 4p;ERRO
Fiat;CRONOS DRIVE 1.3 8V Flex;ERRO
Fiat;Doblo Adventure/ Adv.ER 1.8 mpi 8V 103cv;2006 Gasolina
Fiat;Doblo Adventure/ Adv.ER 1.8 mpi 8V 103cv;2005 Gasolina
Fiat;Doblo Adventure/ Adv.ER 1.8 mpi 8V 103cv;2004 Gasolina
Fiat;Doblo ATTRACTIVE 1.4 Fire Flex 8V 5p;2016 Gasolina
Fiat;Doblo ATTRACTIVE 1.4 Fire Flex 8V 5p;2015 Gasolina
Fiat;Doblo ATTRACTIVE 1.4 Fire Flex 8V 5p;2014 Gasolina
Fiat;Doblo ATTRACTIVE 1.4 Fire Flex 8V 5p;2013 Gasolina
Fiat;Doblo ATTRACTIVE 1.4 Fire Flex 8V 5p;2012 Gasolina
Fiat;Doblo Cargo 1.3 Fire 16V 4/5p;2006 Gasolina
Fiat;Doblo Cargo 1.3 Fire 16V 4/5p;2005 Gasolina
Fiat;Doblo Cargo 1.3 Fire 16V 4/5p;2004 Gasolina
Fiat;Doblo Cargo 1.3 Fire 16V 4/5p;2003 Gasolina
Fiat;Doblo Cargo 1.3 Fire 16V 4/5p;2002 Gasolina
Fiat;Doblo Cargo 1.6 16V 4/5p;2003 Gasolina
Fiat;Doblo Cargo 1.6 16V 4/5p;2002 Gasolina
Fiat;Doblo Cargo 1.8 mpi 8V 103cv;2006 Gasolina
Fiat;Doblo Cargo 1.8 mpi 8V 103cv;2005 Gasolina
Fiat;Doblo Cargo 1.8 mpi 8V 103cv;2004 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;32000 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2021 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2016 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2015 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2014 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2013 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2012 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2011 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2010 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2009 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2008 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2007 Gasolina
Fiat;Doblo Cargo 1.8 mpi Fire Flex 8V/16V 4p;2006 Gasolina
Fiat;Doblo ELX 1.4 mpi Fire Flex 8V 4p;2011 Gasolina
Fiat;Doblo ELX 1.4 mpi Fire Flex 8V 4p;2010 Gasolina
Fiat;Doblo ELX 1.6 16V 4/5p;2003 Gasolina
Fiat;Doblo ELX 1.6 16V 4/5p;2002 Gasolina
Fiat;Doblo ELX 1.8 mpi 8V 103cv;2006 Gasolina
Fiat;Doblo ELX 1.8 mpi 8V 103cv;2005 Gasolina
Fiat;Doblo ELX 1.8 mpi 8V 103cv;2004 Gasolina
Fiat;Doblo ELX 1.8 mpi 8V Flex;2010 Gasolina
Fiat;Doblo ELX 1.8 mpi 8V Flex;2009 Gasolina
Fiat;Doblo ELX 1.8 mpi 8V Flex;2008 Gasolina
Fiat;Doblo ELX 1.8 mpi 8V Flex;2007 Gasolina
Fiat;Doblo ELX 1.8 mpi 8V Flex;2006 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;32000 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2021 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2020 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2019 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2018 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2017 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2016 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2015 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2014 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2013 Gasolina
Fiat;Doblo ESSENCE 1.8 Flex 16V 5p;2012 Gasolina
Fiat;Ducato Cargo 2.8 Curto/Longo TB Diesel;2009 Diesel
Fiat;Ducato Cargo 2.8 Curto/Longo TB Diesel;2008 Diesel
Fiat;Ducato Cargo 2.8 Curto/Longo TB Diesel;2007 Diesel
Fiat;Ducato Cargo 2.8 Curto/Longo TB Diesel;2006 Diesel
Fiat;Ducato Cargo 2.8 Curto/Longo TB Diesel;2005 Diesel
Fiat;Ducato Cargo 2.8 Curto/Longo TB Diesel;2004 Diesel
Fiat;Ducato Cargo 2.8 Curto/Longo TB Diesel;2003 Diesel
Fiat;Doblo EX 1.3 Fire 16V 80cv 4/5p;2006 Gasolina
Fiat;Doblo EX 1.3 Fire 16V 80cv 4/5p;2005 Gasolina
Fiat;Doblo EX 1.3 Fire 16V 80cv 4/5p;2004 Gasolina
Fiat;Doblo EX 1.3 Fire 16V 80cv 4/5p;2003 Gasolina
Fiat;Doblo EX 1.3 Fire 16V 80cv 4/5p;2002 Gasolina
Fiat;Doblo HLX 1.8 mpi Flex 5p;2011 Gasolina
Fiat;Doblo HLX 1.8 mpi Flex 5p;2010 Gasolina
Fiat;Doblo HLX 1.8 mpi Flex 5p;2009 Gasolina
Fiat;Doblo HLX 1.8 mpi Flex 5p;2008 Gasolina
Fiat;Doblo HLX 1.8 mpi Flex 5p;2007 Gasolina
Fiat;Ducato Cargo Médio 2.3 16V Diesel;ERRO
Fiat;Ducato Maxi. Curta 2.3 T.Alto ME Diesel;ERRO
Fiat;Ducato Minibus 2.3 16V Diesel;ERRO
Fiat;Ducato Cargo Curto 2.3 ME Diesel;ERRO
Fiat;Ducato Chassi 2.3 16V Diesel;ERRO
Fiat;Ducato Combinato 2.3 ME Diesel;ERRO
Fiat;Ducato MaxiMulti 2.3 16V Diesel;ERRO
Fiat;Ducato Cargo Longo 2.3 ME Diesel;ERRO
Fiat;Ducato Executivo 2.3 16V Diesel;ERRO
Fiat;Ducato-15 Furgão 2.8 Diesel;ERRO
Fiat;Ducato Van 2.5  Diesel;ERRO
Fiat;Ducato MaxiCargo/Furgão Maxi 2.8 TB Dies;ERRO
Fiat;Fiorino Furgão EVO 1.4 Flex 8V 2p;ERRO
Fiat;Ducato Minibus 2.3 ME Diesel;ERRO
Fiat;Fiorino Furgão Celeb. EVO 1.4 Flex 8V 2p;ERRO
Fiat;Fiorino Pick-Up LX (todas);ERRO
Fiat;Idea Adv.Ext./Adv.Ext. Loc. 1.8 Flex 5p;ERRO
Fiat;Ducato Maxi. Long. 2.3 T.Alto ME Diesel;ERRO
Fiat;Fiorino Endurance EVO 1.4 Flex 8V 2p;ERRO
Fiat;Idea ELX 1.4 mpi Fire Flex 8V 5p;ERRO
Fiat;Elba S 1.6/ 1.5ie / 1.5 / 1.3;ERRO
Fiat;Elba Weekend 1.5 i.e. 2p e 4p;ERRO
Fiat;Idea SPORTING 1.8 Flex 16V 5p;ERRO
Fiat;Ducato Vip Bus 2.3 16V Diesel;ERRO
Fiat;Grand Siena ESSEN.SUBLIME Dual. 1.6 Flex;ERRO
Fiat;Idea ELX 1.8 mpi Flex 8V 5p;ERRO
Fiat;Idea ESSENCE Dualogic 1.6 Flex 16V 5p;ERRO
Fiat;Fiorino Pick-Up 1.5 i.e./1.3/1.5/HD;ERRO
Fiat;Grand Siena ESSENCE Dual. 1.6 Flex 16V;ERRO
Fiat;FREEMONT EMOT./PRECISION 2.4 16V 5p Aut.;ERRO
Fiat;Ducato MaxiCargo 2.3 16V Diesel;ERRO
Fiat;Grand Siena ESSEN.SUBLIME 1.6 Flex;ERRO
Fiat;Ducato Minibus 2.3 T.Alto ME Diesel;ERRO
Fiat;Ducato-10 Furgão 2.5 Diesel;ERRO
Fiat;Marea SX 1.6 mpi 16V 106cv 4p;ERRO
Fiat;Elba 1.6i.e/Top/CSL/ 1.6i.e/1.5 2p e 4p;ERRO
Fiat;Grand Siena ESSEN. ITALIA Dual. 1.6 Flex;ERRO
Fiat;Idea HLX 1.8 mpi Flex 8V 5p;ERRO
Fiat;Fiorino Pick-Up 1.0;ERRO
Fiat;LINEA ABSOLUTE 1.9/1.8 Flex Dualogic 4p;ERRO
Fiat;Ducato Combinato 2.8 Turbo Diesel;ERRO
Fiat;Ducato Furgão Maxi 2.8 Diesel;ERRO
Fiat;Idea ESSENCE SUBLIME 1.6 Flex 16V 5p;ERRO
Fiat;Grand Siena ATTRACTIVE 1.0 Flex 8V 4p;ERRO
Fiat;Ducato Mult/ Vetrato 2.8 T.Alto TB Dies.;ERRO
Fiat;Fiorino Furgão 1.5 mpi / i.e.;ERRO
Fiat;Fiorino Pick-Up Trekking 1.5 mpi / i.e.;ERRO
Fiat;Idea A.Ext./A..Ext.Loc.Dual. 1.8 Flex 5p;ERRO
Fiat;Fiorino Furgão 1.0;ERRO
Fiat;Ducato Minibus Comfort 2.3 16v Diesel;ERRO
Fiat;Fiorino Pick-Up Working 1.5 mpi / i.e.;ERRO
Fiat;Ducato Multi 2.3 16V Diesel;ERRO
Fiat;Ducato-15 2.8 Furgão TB Diesel;ERRO
Fiat;Fiorino Furg.1.5/1.3/1.3 Fire/1.3 F.Flex;ERRO
Fiat;Grand Siena 1.0 EVO Flex 8V 4p;ERRO
Fiat;Ducato Mult/ Vetrato 2.8 T.Baixo TB Dies;ERRO
Fiat;Idea ESSENCE 1.6 Flex 16V 5p;ERRO
Fiat;Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p;ERRO
Fiat;Duna 1.6ie;ERRO
Fiat;Ducato Minibus 2.8 Turbo Diesel;ERRO
Fiat;Idea ATTRACTIVE 1.4 Fire Flex 8V 5p;ERRO
Fiat;Ducato Multi Long. 2.3 T.Alto ME Diesel;ERRO
Fiat;Grand Siena TETRAFUEL 1.4 Evo F. Flex 8V;ERRO
Fiat;Grand Siena 1.4 EVO Flex 8V 4p;ERRO
Fiat;Tempra SW SLX 2.0 i.e.;ERRO
Fiat;Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p;ERRO
Fiat;Ducato-8 Furgão 2.5 Diesel;ERRO
Fiat;Elba CS 1.6 / 1.5 /1.3;ERRO
Fiat;Tempra Stile 2.0 i.e. Turbo 4p;ERRO
Fiat;Grand Siena ATTRAC. 1.4 EVO F.Flex 8V;ERRO
Fiat;Fiorino Working 1.4 Flex 8V 2p;ERRO
Fiat;Grand Siena ESSENCE 1.6 Flex 16V;ERRO
Fiat;Ducato Minibus 2.8 Diesel;ERRO
Fiat;Grand Siena ESSENCE ITALIA 1.6 Flex 16V;ERRO
Fiat;Ducato Cargo Curto 2.3 16V Diesel;32000 Diesel
Fiat;Ducato Cargo Curto 2.3 16V Diesel;2021 Diesel
Fiat;Ducato Cargo Curto 2.3 16V Diesel;2020 Diesel
Fiat;Ducato Cargo Curto 2.3 16V Diesel;2019 Diesel
Fiat;Ducato Cargo Curto 2.3 16V Diesel;2018 Diesel
Fiat;Palio City 1.0 4p;2000 Gasolina
Fiat;Palio City 1.0 4p;1999 Gasolina
Fiat;UNO ATTRACTIVE 1.0 Flex 6V 5p;2017 Gasolina
Fiat;UNO SPORT. Dual. 1.4 B.Edit. Flex 8V 5p;2016 Gasolina
Fiat;Toro Freedom Road 1.8 16V Flex Aut.;2018 Gasolina
Fiat;UNO MILLE WAY ECO.XINGU 1.0 F.Flex 8v 5p;2013 Gasolina
Fiat;MOBI EASY on 1.0 Fire Flex 5p.;2017 Gasolina
Fiat;UNO VIVACE College 1.0 EVO FireFlex 5p;2014 Gasolina
Fiat;UNO SPORTING 1.4 EVO Fire Flex 8V 2p;2012 Gasolina
Fiat;Toro Freedom Road 2.4 16V Flex Aut.;2018 Gasolina
Fiat;UNO ATTRACTI. Celeb.1.4 EVO F.Flex 8V 2p;2012 Gasolina
Fiat;Toro Opening Ed. Plus 1.8 16V Flex Aut.;2017 Gasolina
Fiat;MOBI LIKE ON 1.0 Fire Flex 5p.;2017 Gasolina
Fiat;Oggi;1985 Gasolina
Fiat;MOBI WAY on 1.0 Fire Flex 5p.;2017 Gasolina
Fiat;UNO WAY Celeb. 1.4 EVO Fire Flex 8V 2p;2012 Gasolina
Fiat;Toro Opening Edition 1.8 16V Flex Aut.;2017 Gasolina
Fiat;Tipo 2.0 16V 2p/4p;1995 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 2p;2004 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 2p;2003 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 2p;2002 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 2p;2002 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 2p;2001 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 2p;2001 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 2p;2000 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 2p;2000 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 2p;1999 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 2p;1999 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 2p;1998 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 2p;1998 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 2p;1997 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 4p;2004 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 4p;2003 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 4p;2002 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 4p;2001 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 4p;2001 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 4p;2000 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 4p;2000 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 4p;1999 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 4p;1999 Álcool
Fiat;Uno Mille/ Mille EX/ Smart 4p;1998 Gasolina
Fiat;Uno Mille/ Mille EX/ Smart 4p;1997 Gasolina
Fiat;UNO WAY Dual./GSR 1.3 Flex 8V 5p;2018 Gasolina
Fiat;UNO WAY Dual./GSR 1.3 Flex 8V 5p;2017 Gasolina
Fiat;UNO VIVACE ITALIA 1.0 EVO F. Flex 8V 5p;2015 Gasolina
Fiat;UNO VIVACE ITALIA 1.0 EVO F. Flex 8V 5p;2013 Gasolina
Fiat;LINEA T-JET 1.4 16V Turbo 4p;2012 Gasolina
Fiat;LINEA T-JET 1.4 16V Turbo 4p;2011 Gasolina
Fiat;LINEA T-JET 1.4 16V Turbo 4p;2010 Gasolina
Fiat;LINEA T-JET 1.4 16V Turbo 4p;2009 Gasolina
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 2p;2013 Gasolina
Fiat;UNO WAY 1.0 EVO Fire Flex 8V 2p;2012 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;2007 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;2006 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;2005 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;2004 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;2003 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;2002 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;2001 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;2000 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;1999 Gasolina
Fiat;Marea Weekend Turbo 2.0 20V 4p;1998 Gasolina
Fiat;MOBI EASY COMFORT 1.0 Flex 5p.;32000 Gasolina
Fiat;MOBI EASY COMFORT 1.0 Flex 5p.;2020 Gasolina
Fiat;MOBI EASY COMFORT 1.0 Flex 5p.;2019 Gasolina
Fiat;MOBI WAY 1.0 Fire Flex 5p.;32000 Gasolina
Fiat;MOBI WAY 1.0 Fire Flex 5p.;2020 Gasolina
Fiat;MOBI WAY 1.0 Fire Flex 5p.;2019 Gasolina
Fiat;MOBI WAY 1.0 Fire Flex 5p.;2018 Gasolina
Fiat;MOBI WAY 1.0 Fire Flex 5p.;2017 Gasolina
Fiat;UNO SPORTING Dual./GSR 1.3 Flex 8V 5p;2018 Gasolina
Fiat;UNO SPORTING Dual./GSR 1.3 Flex 8V 5p;2017 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 4p;2013 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 4p;2012 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 4p;2011 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 4p;2010 Gasolina
Fiat;Uno Mille Celeb. WAY ECON. 1.0 F.Flex 4p;2009 Gasolina
Fiat;UNO WAY 1.0 Flex 6V 5p;32000 Gasolina
Fiat;UNO WAY 1.0 Flex 6V 5p;2021 Gasolina
Fiat;UNO WAY 1.0 Flex 6V 5p;2020 Gasolina
Fiat;UNO WAY 1.0 Flex 6V 5p;2019 Gasolina
Fiat;UNO WAY 1.0 Flex 6V 5p;2018 Gasolina
Fiat;UNO WAY 1.0 Flex 6V 5p;2017 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1997 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1996 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1996 Álcool
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1995 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1995 Álcool
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1994 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1993 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1992 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1991 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1990 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1989 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1988 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1987 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1986 Gasolina
Fiat;Uno CS/Top/Sport 1.5 i.e. / 1.5 /1.3;1985 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 2p;2014 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 2p;2013 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 2p;2012 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 2p;2011 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 2p;2010 Gasolina
Fiat;Palio 1.0 ECONOMY Fire Flex 8V 2p;2009 Gasolina
Fiat;UNO SPORTING Dualogic 1.4 EVO Flex 8V 4p;2016 Gasolina
Fiat;UNO SPORTING Dualogic 1.4 EVO Flex 8V 4p;2015 Gasolina
Fiat;Palio 1.8R mpi Flex 8V 4p;2010 Gasolina
Fiat;Palio 1.8R mpi Flex 8V 4p;2009 Gasolina
Fiat;Palio 1.8R mpi Flex 8V 4p;2008 Gasolina
Fiat;Palio 1.8R mpi Flex 8V 4p;2007 Gasolina
Fiat;Palio 1.8R mpi Flex 8V 4p;2006 Gasolina
Fiat;Palio 1.6 mpi 16V 4p;2000 Gasolina
Fiat;Palio 1.6 mpi 16V 4p;1999 Gasolina
Fiat;Palio 1.6 mpi 16V 4p;1998 Gasolina
Fiat;Palio 1.6 mpi 16V 4p;1997 Gasolina
Fiat;Palio 1.6 mpi 16V 4p;1996 Gasolina
Fiat;Marea ELX 2.4 mpi 20V 4p;2003 Gasolina
Fiat;Marea ELX 2.4 mpi 20V 4p;2002 Gasolina
Fiat;Marea ELX 2.4 mpi 20V 4p;2001 Gasolina
Fiat;Uno Furgão 1.5/ 1.3;1993 Gasolina
Fiat;Uno Furgão 1.5/ 1.3;1992 Gasolina
Fiat;Uno Furgão 1.5/ 1.3;1991 Gasolina
Fiat;Uno Furgão 1.5/ 1.3;1990 Gasolina
Fiat;Uno Furgão 1.5/ 1.3;1989 Gasolina
Fiat;Uno Furgão 1.5/ 1.3;1988 Gasolina
Fiat;UNO ATTRACTIVE 1.4 EVO Fire Flex 8V 4p;2012 Gasolina
Fiat;UNO ATTRACTIVE 1.4 EVO Fire Flex 8V 4p;2011 Gasolina
Fiat;Marea SX 1.8 16V 4p;2005 Gasolina
Fiat;Marea SX 1.8 16V 4p;2004 Gasolina
Fiat;Marea SX 1.8 16V 4p;2003 Gasolina
Fiat;Marea SX 1.8 16V 4p;2002 Gasolina
Fiat;Marea SX 1.8 16V 4p;2001 Gasolina
Fiat;Marea SX 1.8 16V 4p;2000 Gasolina
Fiat;Marea SX 1.8 16V 4p;1999 Gasolina
Fiat;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;32000 Diesel
Fiat;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;2021 Diesel
Fiat;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;2020 Diesel
Fiat;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;2019 Diesel
Fiat;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;2018 Diesel
Fiat;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;2017 Diesel
Fiat;Toro Volcano 2.0 16V 4x4 TB Diesel Aut.;2016 Diesel
Fiat;Toro Blackjack 2.4 16V flex Aut;2019 Gasolina
Fiat;Toro Blackjack 2.4 16V flex Aut;2018 Gasolina
Fiat;Toro Ultra 2.0 16V 4x4 Diesel Aut.;32000 Diesel
Fiat;Toro Ultra 2.0 16V 4x4 Diesel Aut.;2021 Diesel
Fiat;Toro Ultra 2.0 16V 4x4 Diesel Aut.;2020 Diesel
Fiat;Uno Mille 1.0/ i.e./Electronic/Brio 2p;1997 Gasolina
Fiat;Uno Mille 1.0/ i.e./Electronic/Brio 2p;1996 Gasolina
Fiat;Uno Mille 1.0/ i.e./Electronic/Brio 2p;1995 Gasolina
Fiat;Uno Mille 1.0/ i.e./Electronic/Brio 2p;1994 Gasolina
Fiat;Uno Mille 1.0/ i.e./Electronic/Brio 2p;1993 Gasolina
Fiat;Uno Mille 1.0/ i.e./Electronic/Brio 2p;1992 Gasolina
Fiat;Uno Mille 1.0/ i.e./Electronic/Brio 2p;1991 Gasolina
Fiat;Uno Mille 1.0/ i.e./Electronic/Brio 2p;1990 Gasolina
Fiat;UNO EVOLUTION 1.4 Fire Flex 8V 5p;2016 Gasolina
Fiat;UNO EVOLUTION 1.4 Fire Flex 8V 5p;2015 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p;2013 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p;2012 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p;2011 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p;2010 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p;2009 Gasolina
Fiat;Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p;2008 Gasolina
Fiat;UNO ECONOMY Celeb. 1.4 EVO F. Flex 8V 4p;2014 Gasolina
Fiat;UNO ECONOMY Celeb. 1.4 EVO F. Flex 8V 4p;2013 Gasolina
Fiat;UNO ECONOMY Celeb. 1.4 EVO F. Flex 8V 4p;2012 Gasolina
Fiat;Marea Weekend ELX 2.0 20V 4p;2000 Gasolina
Fiat;Marea Weekend ELX 2.0 20V 4p;1999 Gasolina
Fiat;Marea Weekend ELX 2.0 20V 4p;1998 Gasolina
Fiat;Toro Endurance 2.0 16V 4x4 Diesel Aut.;32000 Diesel
Fiat;Toro Endurance 2.0 16V 4x4 Diesel Aut.;2021 Diesel
Fiat;Toro Endurance 2.0 16V 4x4 Diesel Aut.;2020 Diesel
Fiat;UNO SPORT.INTERLAGOS 1.4 EVO F.Flex 8v;2014 Gasolina
Fiat;UNO SPORT.INTERLAGOS 1.4 EVO F.Flex 8v;2013 Gasolina
Fiat;Uno Mille SX 2p e 4p;1998 Gasolina
Fiat;Uno Mille SX 2p e 4p;1997 Gasolina
Fiat;Uno Mille SX 2p e 4p;1996 Gasolina
Fiat;UNO ECONOMY 1.4 EVO Fire Flex 8V 2p;2013 Gasolina
Fiat;UNO ECONOMY 1.4 EVO Fire Flex 8V 2p;2012 Gasolina
Fiat;Toro Freedom 2.0 16V 4x4 Diesel Aut.;32000 Diesel
Fiat;Toro Freedom 2.0 16V 4x4 Diesel Aut.;2021 Diesel
Fiat;Toro Freedom 2.0 16V 4x4 Diesel Aut.;2020 Diesel
Fiat;Toro Freedom 2.0 16V 4x4 Diesel Aut.;2019 Diesel
